"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","GDEXPRD","TOT","MLN_USD","A","1981",3528.48030733419,
"AUS","GDEXPRD","TOT","MLN_USD","A","1984",4306.08808524387,
"AUS","GDEXPRD","TOT","MLN_USD","A","1986",5287.29705661648,
"AUS","GDEXPRD","TOT","MLN_USD","A","1987",5396.35199891417,
"AUS","GDEXPRD","TOT","MLN_USD","A","1988",5733.00771614531,
"AUS","GDEXPRD","TOT","MLN_USD","A","1990",6404.71206951182,
"AUS","GDEXPRD","TOT","MLN_USD","A","1992",7768.04767935011,
"AUS","GDEXPRD","TOT","MLN_USD","A","1994",8659.21765085622,
"AUS","GDEXPRD","TOT","MLN_USD","A","1996",9802.09466296784,
"AUS","GDEXPRD","TOT","MLN_USD","A","1998",9778.78851879929,
"AUS","GDEXPRD","TOT","MLN_USD","A","2000",10645.325454765,
"AUS","GDEXPRD","TOT","MLN_USD","A","2002",12749.2982354658,
"AUS","GDEXPRD","TOT","MLN_USD","A","2004",14376.7290155599,
"AUS","GDEXPRD","TOT","MLN_USD","A","2006",17766.8299065731,
"AUS","GDEXPRD","TOT","MLN_USD","A","2008",21018.0736819903,
"AUS","GDEXPRD","TOT","MLN_USD","A","2010",21366.6816443911,
"AUS","GDEXPRD","TOT","MLN_USD","A","2011",21522.601176338,
"AUS","GDEXPRD","TOT","MLN_USD","A","2013",22441.0692242811,
"AUS","GDEXPRD","TOT","MLN_USD","A","2015",21157.0766472118,
"AUS","GDEXPRD","TOT","MLN_USD","A","2017",21236.8733829169,
"AUS","GDEXPRD","TOT","MLN_USD","A","2019",21738.7368023472,
"AUT","GDEXPRD","TOT","MLN_USD","A","1981",2366.04635295964,
"AUT","GDEXPRD","TOT","MLN_USD","A","1982",2514.56998280253,
"AUT","GDEXPRD","TOT","MLN_USD","A","1983",2610.25277032357,
"AUT","GDEXPRD","TOT","MLN_USD","A","1984",2725.91399551071,
"AUT","GDEXPRD","TOT","MLN_USD","A","1985",2798.7237825606,
"AUT","GDEXPRD","TOT","MLN_USD","A","1986",2957.31089424752,
"AUT","GDEXPRD","TOT","MLN_USD","A","1987",3015.76962179672,
"AUT","GDEXPRD","TOT","MLN_USD","A","1988",3215.5403565888,
"AUT","GDEXPRD","TOT","MLN_USD","A","1989",3393.31659596151,
"AUT","GDEXPRD","TOT","MLN_USD","A","1990",3666.59314660687,
"AUT","GDEXPRD","TOT","MLN_USD","A","1991",4008.53323353054,
"AUT","GDEXPRD","TOT","MLN_USD","A","1992",4055.54360943465,
"AUT","GDEXPRD","TOT","MLN_USD","A","1993",4125.40208664879,
"AUT","GDEXPRD","TOT","MLN_USD","A","1994",4456.04272460601,
"AUT","GDEXPRD","TOT","MLN_USD","A","1995",4635.6604067906,
"AUT","GDEXPRD","TOT","MLN_USD","A","1996",4902.80088218226,
"AUT","GDEXPRD","TOT","MLN_USD","A","1997",5240.2126700275,
"AUT","GDEXPRD","TOT","MLN_USD","A","1998",5679.24526724512,
"AUT","GDEXPRD","TOT","MLN_USD","A","1999",6267.82119127983,
"AUT","GDEXPRD","TOT","MLN_USD","A","2000",6622.14483774095,
"AUT","GDEXPRD","TOT","MLN_USD","A","2001",7083.24366890752,
"AUT","GDEXPRD","TOT","MLN_USD","A","2002",7467.25550111105,
"AUT","GDEXPRD","TOT","MLN_USD","A","2003",7933.67489558838,
"AUT","GDEXPRD","TOT","MLN_USD","A","2004",8119.03650214408,
"AUT","GDEXPRD","TOT","MLN_USD","A","2005",9094.99376194869,
"AUT","GDEXPRD","TOT","MLN_USD","A","2006",9353.58234652983,
"AUT","GDEXPRD","TOT","MLN_USD","A","2007",9945.70835428377,
"AUT","GDEXPRD","TOT","MLN_USD","A","2008",10721.0745097445,
"AUT","GDEXPRD","TOT","MLN_USD","A","2009",10427.0471362422,
"AUT","GDEXPRD","TOT","MLN_USD","A","2010",11147.5974802985,
"AUT","GDEXPRD","TOT","MLN_USD","A","2011",11231.7426575564,
"AUT","GDEXPRD","TOT","MLN_USD","A","2012",12350.7341574709,
"AUT","GDEXPRD","TOT","MLN_USD","A","2013",12524.2680483109,
"AUT","GDEXPRD","TOT","MLN_USD","A","2014",13159.034572333,
"AUT","GDEXPRD","TOT","MLN_USD","A","2015",13143.4317996908,
"AUT","GDEXPRD","TOT","MLN_USD","A","2016",13698.7800097897,
"AUT","GDEXPRD","TOT","MLN_USD","A","2017",13738.5654484865,
"AUT","GDEXPRD","TOT","MLN_USD","A","2018",14234.1132797062,
"AUT","GDEXPRD","TOT","MLN_USD","A","2019",14640.079285373,
"AUT","GDEXPRD","TOT","MLN_USD","A","2020",13996.9332146442,
"AUT","GDEXPRD","TOT","MLN_USD","A","2021",14577.3279661835,
"BEL","GDEXPRD","TOT","MLN_USD","A","1983",4080.0820262288,
"BEL","GDEXPRD","TOT","MLN_USD","A","1984",4213.97521815384,
"BEL","GDEXPRD","TOT","MLN_USD","A","1985",4426.02815265549,
"BEL","GDEXPRD","TOT","MLN_USD","A","1986",4515.7619147452,
"BEL","GDEXPRD","TOT","MLN_USD","A","1987",4656.33053172479,
"BEL","GDEXPRD","TOT","MLN_USD","A","1988",4737.95896872001,
"BEL","GDEXPRD","TOT","MLN_USD","A","1989",5074.55370332505,
"BEL","GDEXPRD","TOT","MLN_USD","A","1991",5248.60774126119,
"BEL","GDEXPRD","TOT","MLN_USD","A","1993",5541.22138169952,
"BEL","GDEXPRD","TOT","MLN_USD","A","1994",5686.58719114214,
"BEL","GDEXPRD","TOT","MLN_USD","A","1995",5893.96586198894,
"BEL","GDEXPRD","TOT","MLN_USD","A","1996",6318.79168451662,
"BEL","GDEXPRD","TOT","MLN_USD","A","1997",6809.59099062129,
"BEL","GDEXPRD","TOT","MLN_USD","A","1998",7052.66648522592,
"BEL","GDEXPRD","TOT","MLN_USD","A","1999",7570.25287257382,
"BEL","GDEXPRD","TOT","MLN_USD","A","2000",7977.48394245692,
"BEL","GDEXPRD","TOT","MLN_USD","A","2001",8467.57776611634,
"BEL","GDEXPRD","TOT","MLN_USD","A","2002",8063.2855375884,
"BEL","GDEXPRD","TOT","MLN_USD","A","2003",7881.35937483958,
"BEL","GDEXPRD","TOT","MLN_USD","A","2004",8071.09090986355,
"BEL","GDEXPRD","TOT","MLN_USD","A","2005",8122.84949756864,
"BEL","GDEXPRD","TOT","MLN_USD","A","2006",8479.4437281183,
"BEL","GDEXPRD","TOT","MLN_USD","A","2007",8922.90526755762,
"BEL","GDEXPRD","TOT","MLN_USD","A","2008",9383.52649654139,
"BEL","GDEXPRD","TOT","MLN_USD","A","2009",9487.07128142787,
"BEL","GDEXPRD","TOT","MLN_USD","A","2010",10067.7839884114,
"BEL","GDEXPRD","TOT","MLN_USD","A","2011",10791.7865393066,
"BEL","GDEXPRD","TOT","MLN_USD","A","2012",11410.887400616,
"BEL","GDEXPRD","TOT","MLN_USD","A","2013",11712.4654000665,
"BEL","GDEXPRD","TOT","MLN_USD","A","2014",12097.9150752215,
"BEL","GDEXPRD","TOT","MLN_USD","A","2015",12647.7756591749,
"BEL","GDEXPRD","TOT","MLN_USD","A","2016",13310.2009346071,
"BEL","GDEXPRD","TOT","MLN_USD","A","2017",14293.8029032602,
"BEL","GDEXPRD","TOT","MLN_USD","A","2018",15605.9485324701,
"BEL","GDEXPRD","TOT","MLN_USD","A","2019",17610.432516676,
"BEL","GDEXPRD","TOT","MLN_USD","A","2020",17710.6225994221,
"BEL","GDEXPRD","TOT","MLN_USD","A","2021",18017.4749426187,
"CAN","GDEXPRD","TOT","MLN_USD","A","1981",8458.53067626155,
"CAN","GDEXPRD","TOT","MLN_USD","A","1982",9081.35530363039,
"CAN","GDEXPRD","TOT","MLN_USD","A","1983",9126.4903889368,
"CAN","GDEXPRD","TOT","MLN_USD","A","1984",9877.6195865978,
"CAN","GDEXPRD","TOT","MLN_USD","A","1985",10604.4579724551,
"CAN","GDEXPRD","TOT","MLN_USD","A","1986",11020.3329004644,
"CAN","GDEXPRD","TOT","MLN_USD","A","1987",11174.8506263844,
"CAN","GDEXPRD","TOT","MLN_USD","A","1988",11589.4158986872,
"CAN","GDEXPRD","TOT","MLN_USD","A","1989",12492.3578977242,
"CAN","GDEXPRD","TOT","MLN_USD","A","1990",12955.9148666005,
"CAN","GDEXPRD","TOT","MLN_USD","A","1991",13137.1286722748,
"CAN","GDEXPRD","TOT","MLN_USD","A","1992",13580.3332841865,
"CAN","GDEXPRD","TOT","MLN_USD","A","1993",14344.5838768057,
"CAN","GDEXPRD","TOT","MLN_USD","A","1994",15458.5966920263,
"CAN","GDEXPRD","TOT","MLN_USD","A","1995",15735.2451332076,
"CAN","GDEXPRD","TOT","MLN_USD","A","1996",15623.5002108226,
"CAN","GDEXPRD","TOT","MLN_USD","A","1997",16304.1352543058,
"CAN","GDEXPRD","TOT","MLN_USD","A","1998",17679.2243508043,
"CAN","GDEXPRD","TOT","MLN_USD","A","1999",19123.7162207951,
"CAN","GDEXPRD","TOT","MLN_USD","A","2000",21748.0514574105,
"CAN","GDEXPRD","TOT","MLN_USD","A","2001",23974.0393131953,
"CAN","GDEXPRD","TOT","MLN_USD","A","2002",23836.9656269307,
"CAN","GDEXPRD","TOT","MLN_USD","A","2003",24648.739457124,
"CAN","GDEXPRD","TOT","MLN_USD","A","2004",26165.1913298187,
"CAN","GDEXPRD","TOT","MLN_USD","A","2005",26964.2357394488,
"CAN","GDEXPRD","TOT","MLN_USD","A","2006",27354.7991210384,
"CAN","GDEXPRD","TOT","MLN_USD","A","2007",27601.5845003174,
"CAN","GDEXPRD","TOT","MLN_USD","A","2008",27569.1936338647,
"CAN","GDEXPRD","TOT","MLN_USD","A","2009",26802.7314250857,
"CAN","GDEXPRD","TOT","MLN_USD","A","2010",26718.2709812372,
"CAN","GDEXPRD","TOT","MLN_USD","A","2011",27247.6827653473,
"CAN","GDEXPRD","TOT","MLN_USD","A","2012",27372.7874650363,
"CAN","GDEXPRD","TOT","MLN_USD","A","2013",27007.439245208,
"CAN","GDEXPRD","TOT","MLN_USD","A","2014",27791.9793024325,
"CAN","GDEXPRD","TOT","MLN_USD","A","2015",27004.6979120185,
"CAN","GDEXPRD","TOT","MLN_USD","A","2016",27755.6378583315,
"CAN","GDEXPRD","TOT","MLN_USD","A","2017",28228.1296753994,
"CAN","GDEXPRD","TOT","MLN_USD","A","2018",29895.1052866978,
"CAN","GDEXPRD","TOT","MLN_USD","A","2019",30696.6255814402,
"CAN","GDEXPRD","TOT","MLN_USD","A","2020",31111.028153459,
"CAN","GDEXPRD","TOT","MLN_USD","A","2021",30477.1553950946,
"CZE","GDEXPRD","TOT","MLN_USD","A","1995",1929.58151633102,
"CZE","GDEXPRD","TOT","MLN_USD","A","1996",2042.17403920917,
"CZE","GDEXPRD","TOT","MLN_USD","A","1997",2257.94707882354,
"CZE","GDEXPRD","TOT","MLN_USD","A","1998",2413.90482784994,
"CZE","GDEXPRD","TOT","MLN_USD","A","1999",2422.73580851485,
"CZE","GDEXPRD","TOT","MLN_USD","A","2000",2664.67395909189,
"CZE","GDEXPRD","TOT","MLN_USD","A","2001",2717.88309450473,
"CZE","GDEXPRD","TOT","MLN_USD","A","2002",2759.26441490105,
"CZE","GDEXPRD","TOT","MLN_USD","A","2003",2972.41286327889,
"CZE","GDEXPRD","TOT","MLN_USD","A","2004",3108.02400271966,
"CZE","GDEXPRD","TOT","MLN_USD","A","2005",3376.1452393051,
"CZE","GDEXPRD","TOT","MLN_USD","A","2006",3804.63403337468,
"CZE","GDEXPRD","TOT","MLN_USD","A","2007",4246.98726099278,
"CZE","GDEXPRD","TOT","MLN_USD","A","2008",4151.92387863868,
"CZE","GDEXPRD","TOT","MLN_USD","A","2009",4128.55583587154,
"CZE","GDEXPRD","TOT","MLN_USD","A","2010",4361.04745648383,
"CZE","GDEXPRD","TOT","MLN_USD","A","2011",5167.23512478844,
"CZE","GDEXPRD","TOT","MLN_USD","A","2012",5873.07234981951,
"CZE","GDEXPRD","TOT","MLN_USD","A","2013",6233.84061128392,
"CZE","GDEXPRD","TOT","MLN_USD","A","2014",6643.1498007338,
"CZE","GDEXPRD","TOT","MLN_USD","A","2015",6852.95471908851,
"CZE","GDEXPRD","TOT","MLN_USD","A","2016",6121.90399846511,
"CZE","GDEXPRD","TOT","MLN_USD","A","2017",6818.14796732489,
"CZE","GDEXPRD","TOT","MLN_USD","A","2018",7557.05609956198,
"CZE","GDEXPRD","TOT","MLN_USD","A","2019",7901.97521168632,
"CZE","GDEXPRD","TOT","MLN_USD","A","2020",7694.32987438386,
"CZE","GDEXPRD","TOT","MLN_USD","A","2021",8007.89099050234,
"DNK","GDEXPRD","TOT","MLN_USD","A","1981",1523.84427772088,
"DNK","GDEXPRD","TOT","MLN_USD","A","1982",1638.68190869675,
"DNK","GDEXPRD","TOT","MLN_USD","A","1983",1757.90240732489,
"DNK","GDEXPRD","TOT","MLN_USD","A","1984",1876.44727808621,
"DNK","GDEXPRD","TOT","MLN_USD","A","1985",2006.92780165705,
"DNK","GDEXPRD","TOT","MLN_USD","A","1986",2247.36932275761,
"DNK","GDEXPRD","TOT","MLN_USD","A","1987",2418.0074943256,
"DNK","GDEXPRD","TOT","MLN_USD","A","1988",2555.75675787365,
"DNK","GDEXPRD","TOT","MLN_USD","A","1989",2653.28910199817,
"DNK","GDEXPRD","TOT","MLN_USD","A","1990",2826.06180727887,
"DNK","GDEXPRD","TOT","MLN_USD","A","1991",2986.70356999734,
"DNK","GDEXPRD","TOT","MLN_USD","A","1992",3104.12491087253,
"DNK","GDEXPRD","TOT","MLN_USD","A","1993",3251.5498384002,
"DNK","GDEXPRD","TOT","MLN_USD","A","1995",3734.46960165496,
"DNK","GDEXPRD","TOT","MLN_USD","A","1996",3880.66013627844,
"DNK","GDEXPRD","TOT","MLN_USD","A","1997",4190.12477771731,
"DNK","GDEXPRD","TOT","MLN_USD","A","1998",4548.43787685166,
"DNK","GDEXPRD","TOT","MLN_USD","A","1999",4966.00418671333,
"DNK","GDEXPRD","TOT","MLN_USD","A","2001",5675.50013777051,
"DNK","GDEXPRD","TOT","MLN_USD","A","2002",5988.41035466269,
"DNK","GDEXPRD","TOT","MLN_USD","A","2003",6182.65648758319,
"DNK","GDEXPRD","TOT","MLN_USD","A","2004",6115.84436462384,
"DNK","GDEXPRD","TOT","MLN_USD","A","2005",6192.02593689006,
"DNK","GDEXPRD","TOT","MLN_USD","A","2006",6460.20877500751,
"DNK","GDEXPRD","TOT","MLN_USD","A","2007",6823.89662614114,
"DNK","GDEXPRD","TOT","MLN_USD","A","2008",7485.40607610404,
"DNK","GDEXPRD","TOT","MLN_USD","A","2009",7841.08017128737,
"DNK","GDEXPRD","TOT","MLN_USD","A","2010",7626.78165349961,
"DNK","GDEXPRD","TOT","MLN_USD","A","2011",7801.82114408474,
"DNK","GDEXPRD","TOT","MLN_USD","A","2012",7916.67191575891,
"DNK","GDEXPRD","TOT","MLN_USD","A","2013",7961.70675112474,
"DNK","GDEXPRD","TOT","MLN_USD","A","2014",7937.05519760294,
"DNK","GDEXPRD","TOT","MLN_USD","A","2015",8515.66911287879,
"DNK","GDEXPRD","TOT","MLN_USD","A","2016",8901.06416989236,
"DNK","GDEXPRD","TOT","MLN_USD","A","2017",8674.05616320196,
"DNK","GDEXPRD","TOT","MLN_USD","A","2018",8951.61186951373,
"DNK","GDEXPRD","TOT","MLN_USD","A","2019",8873.41511689199,
"DNK","GDEXPRD","TOT","MLN_USD","A","2020",8912.21129578579,
"DNK","GDEXPRD","TOT","MLN_USD","A","2021",8853.54499157477,
"FIN","GDEXPRD","TOT","MLN_USD","A","1981",1318.52848873753,
"FIN","GDEXPRD","TOT","MLN_USD","A","1983",1592.14697050338,
"FIN","GDEXPRD","TOT","MLN_USD","A","1984",1807.14495874791,
"FIN","GDEXPRD","TOT","MLN_USD","A","1985",1981.181668884,
"FIN","GDEXPRD","TOT","MLN_USD","A","1986",2148.13580597494,
"FIN","GDEXPRD","TOT","MLN_USD","A","1987",2347.01499475853,
"FIN","GDEXPRD","TOT","MLN_USD","A","1988",2514.19644628333,
"FIN","GDEXPRD","TOT","MLN_USD","A","1989",2688.69637517672,
"FIN","GDEXPRD","TOT","MLN_USD","A","1990",2818.61051248057,
"FIN","GDEXPRD","TOT","MLN_USD","A","1991",2869.16056454036,
"FIN","GDEXPRD","TOT","MLN_USD","A","1992",2904.58919194103,
"FIN","GDEXPRD","TOT","MLN_USD","A","1993",2933.61963191287,
"FIN","GDEXPRD","TOT","MLN_USD","A","1994",3221.43762255186,
"FIN","GDEXPRD","TOT","MLN_USD","A","1995",3344.09152662775,
"FIN","GDEXPRD","TOT","MLN_USD","A","1996",3857.04552982759,
"FIN","GDEXPRD","TOT","MLN_USD","A","1997",4383.98824473119,
"FIN","GDEXPRD","TOT","MLN_USD","A","1998",4910.41681572369,
"FIN","GDEXPRD","TOT","MLN_USD","A","1999",5625.73688273763,
"FIN","GDEXPRD","TOT","MLN_USD","A","2000",6311.09744821134,
"FIN","GDEXPRD","TOT","MLN_USD","A","2001",6380.60307888655,
"FIN","GDEXPRD","TOT","MLN_USD","A","2002",6610.13523785023,
"FIN","GDEXPRD","TOT","MLN_USD","A","2003",6836.15667883302,
"FIN","GDEXPRD","TOT","MLN_USD","A","2004",7132.45036433343,
"FIN","GDEXPRD","TOT","MLN_USD","A","2005",7363.12491931893,
"FIN","GDEXPRD","TOT","MLN_USD","A","2006",7679.155961507,
"FIN","GDEXPRD","TOT","MLN_USD","A","2007",8097.95821118645,
"FIN","GDEXPRD","TOT","MLN_USD","A","2008",8650.40924584572,
"FIN","GDEXPRD","TOT","MLN_USD","A","2009",8394.95881853464,
"FIN","GDEXPRD","TOT","MLN_USD","A","2010",8595.83535535391,
"FIN","GDEXPRD","TOT","MLN_USD","A","2011",8607.24597500831,
"FIN","GDEXPRD","TOT","MLN_USD","A","2012",7971.50973059591,
"FIN","GDEXPRD","TOT","MLN_USD","A","2013",7604.52323307347,
"FIN","GDEXPRD","TOT","MLN_USD","A","2014",7289.89462792454,
"FIN","GDEXPRD","TOT","MLN_USD","A","2015",6687.87247386876,
"FIN","GDEXPRD","TOT","MLN_USD","A","2016",6522.65430174323,
"FIN","GDEXPRD","TOT","MLN_USD","A","2017",6739.41523835911,
"FIN","GDEXPRD","TOT","MLN_USD","A","2018",6890.2441709504,
"FIN","GDEXPRD","TOT","MLN_USD","A","2019",7081.17070753311,
"FIN","GDEXPRD","TOT","MLN_USD","A","2020",7193.04980090598,
"FIN","GDEXPRD","TOT","MLN_USD","A","2021",7607.90647872915,
"FRA","GDEXPRD","TOT","MLN_USD","A","1981",27351.248317619,
"FRA","GDEXPRD","TOT","MLN_USD","A","1982",29229.4136462824,
"FRA","GDEXPRD","TOT","MLN_USD","A","1983",30160.5351052884,
"FRA","GDEXPRD","TOT","MLN_USD","A","1984",32004.3223709989,
"FRA","GDEXPRD","TOT","MLN_USD","A","1985",33415.4653953659,
"FRA","GDEXPRD","TOT","MLN_USD","A","1986",34012.5664526032,
"FRA","GDEXPRD","TOT","MLN_USD","A","1987",35572.7197430736,
"FRA","GDEXPRD","TOT","MLN_USD","A","1988",37104.0667876313,
"FRA","GDEXPRD","TOT","MLN_USD","A","1989",39477.4359176271,
"FRA","GDEXPRD","TOT","MLN_USD","A","1990",42101.356162365,
"FRA","GDEXPRD","TOT","MLN_USD","A","1991",42604.7329998271,
"FRA","GDEXPRD","TOT","MLN_USD","A","1992",43392.9033566134,
"FRA","GDEXPRD","TOT","MLN_USD","A","1993",43794.8124510556,
"FRA","GDEXPRD","TOT","MLN_USD","A","1994",43853.5634501399,
"FRA","GDEXPRD","TOT","MLN_USD","A","1995",44237.6182370889,
"FRA","GDEXPRD","TOT","MLN_USD","A","1996",44496.762691143,
"FRA","GDEXPRD","TOT","MLN_USD","A","1997",43983.2891197931,
"FRA","GDEXPRD","TOT","MLN_USD","A","1998",44453.2824788643,
"FRA","GDEXPRD","TOT","MLN_USD","A","1999",46257.5290668272,
"FRA","GDEXPRD","TOT","MLN_USD","A","2000",47748.4961040902,
"FRA","GDEXPRD","TOT","MLN_USD","A","2001",49732.6979823188,
"FRA","GDEXPRD","TOT","MLN_USD","A","2002",51154.9612862138,
"FRA","GDEXPRD","TOT","MLN_USD","A","2003",50282.0238634197,
"FRA","GDEXPRD","TOT","MLN_USD","A","2004",51087.2242888102,
"FRA","GDEXPRD","TOT","MLN_USD","A","2005",50868.0582306737,
"FRA","GDEXPRD","TOT","MLN_USD","A","2006",52099.5570705776,
"FRA","GDEXPRD","TOT","MLN_USD","A","2007",52675.2886747683,
"FRA","GDEXPRD","TOT","MLN_USD","A","2008",53765.7620376522,
"FRA","GDEXPRD","TOT","MLN_USD","A","2009",56043.9392282262,
"FRA","GDEXPRD","TOT","MLN_USD","A","2010",56271.4011281747,
"FRA","GDEXPRD","TOT","MLN_USD","A","2011",57849.5007162605,
"FRA","GDEXPRD","TOT","MLN_USD","A","2012",58969.3444969058,
"FRA","GDEXPRD","TOT","MLN_USD","A","2013",59574.4278263165,
"FRA","GDEXPRD","TOT","MLN_USD","A","2014",61189.6960770008,
"FRA","GDEXPRD","TOT","MLN_USD","A","2015",60541.3444401665,
"FRA","GDEXPRD","TOT","MLN_USD","A","2016",61077.22694051,
"FRA","GDEXPRD","TOT","MLN_USD","A","2017",61816.013442404,
"FRA","GDEXPRD","TOT","MLN_USD","A","2018",62905.3482740124,
"FRA","GDEXPRD","TOT","MLN_USD","A","2019",63922.6055133993,
"FRA","GDEXPRD","TOT","MLN_USD","A","2020",61960.3227887054,
"FRA","GDEXPRD","TOT","MLN_USD","A","2021",63542.7447607698,
"DEU","GDEXPRD","TOT","MLN_USD","A","1981",45487.0740274098,
